filter_status	method	node	rejected	meaning
after_filter	Structured_Holm	K760	FALSE	K76.0 Fatty (change of) liver, not elsewhere classified
before_filter	BH	K760	FALSE	K76.0 Fatty (change of) liver, not elsewhere classified
after_filter	BH	K760	FALSE	K76.0 Fatty (change of) liver, not elsewhere classified
before_filter	Leaf_BH	K760	FALSE	K76.0 Fatty (change of) liver, not elsewhere classified
after_filter	Leaf_BH	K760	FALSE	K76.0 Fatty (change of) liver, not elsewhere classified
before_filter	Yekutieli	K760	FALSE	K76.0 Fatty (change of) liver, not elsewhere classified
after_filter	Yekutieli	K760	FALSE	K76.0 Fatty (change of) liver, not elsewhere classified
before_filter	Focused_BH	K766	FALSE	K76.6 Portal hypertension
after_filter	Focused_BH	K766	FALSE	K76.6 Portal hypertension
before_filter	Structured_Holm	K766	FALSE	K76.6 Portal hypertension
after_filter	Structured_Holm	K766	FALSE	K76.6 Portal hypertension
before_filter	BH	K766	FALSE	K76.6 Portal hypertension
after_filter	BH	K766	FALSE	K76.6 Portal hypertension
before_filter	Leaf_BH	K766	FALSE	K76.6 Portal hypertension
after_filter	Leaf_BH	K766	FALSE	K76.6 Portal hypertension
before_filter	Yekutieli	K766	FALSE	K76.6 Portal hypertension
after_filter	Yekutieli	K766	FALSE	K76.6 Portal hypertension
before_filter	Focused_BH	K768	FALSE	K76.8 Other specified diseases of liver
after_filter	Focused_BH	K768	FALSE	K76.8 Other specified diseases of liver
before_filter	Structured_Holm	K768	FALSE	K76.8 Other specified diseases of liver
after_filter	Structured_Holm	K768	FALSE	K76.8 Other specified diseases of liver
before_filter	BH	K768	FALSE	K76.8 Other specified diseases of liver
after_filter	BH	K768	FALSE	K76.8 Other specified diseases of liver
before_filter	Leaf_BH	K768	FALSE	K76.8 Other specified diseases of liver
after_filter	Leaf_BH	K768	FALSE	K76.8 Other specified diseases of liver
before_filter	Yekutieli	K768	FALSE	K76.8 Other specified diseases of liver
after_filter	Yekutieli	K768	FALSE	K76.8 Other specified diseases of liver
before_filter	Focused_BH	K769	FALSE	K76.9 Liver disease, unspecified
after_filter	Focused_BH	K769	FALSE	K76.9 Liver disease, unspecified
before_filter	Structured_Holm	K769	FALSE	K76.9 Liver disease, unspecified
after_filter	Structured_Holm	K769	FALSE	K76.9 Liver disease, unspecified
before_filter	BH	K769	FALSE	K76.9 Liver disease, unspecified
after_filter	BH	K769	FALSE	K76.9 Liver disease, unspecified
before_filter	Leaf_BH	K769	FALSE	K76.9 Liver disease, unspecified
after_filter	Leaf_BH	K769	FALSE	K76.9 Liver disease, unspecified
before_filter	Yekutieli	K769	FALSE	K76.9 Liver disease, unspecified
after_filter	Yekutieli	K769	FALSE	K76.9 Liver disease, unspecified
before_filter	Focused_BH	K80	FALSE	K80 Cholelithiasis
after_filter	Focused_BH	K80	FALSE	K80 Cholelithiasis
before_filter	Structured_Holm	K80	FALSE	K80 Cholelithiasis
after_filter	Structured_Holm	K80	FALSE	K80 Cholelithiasis
before_filter	BH	K80	FALSE	K80 Cholelithiasis
after_filter	BH	K80	FALSE	K80 Cholelithiasis
before_filter	Leaf_BH	K80	FALSE	K80 Cholelithiasis
after_filter	Leaf_BH	K80	FALSE	K80 Cholelithiasis
before_filter	Yekutieli	K80	FALSE	K80 Cholelithiasis
after_filter	Yekutieli	K80	FALSE	K80 Cholelithiasis
before_filter	Focused_BH	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
after_filter	Focused_BH	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
before_filter	Structured_Holm	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
after_filter	Structured_Holm	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
before_filter	BH	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
after_filter	BH	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
before_filter	Leaf_BH	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
after_filter	Leaf_BH	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
before_filter	Yekutieli	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
after_filter	Yekutieli	K800	FALSE	K80.0 Calculus of gallbladder with acute cholecystitis
before_filter	Focused_BH	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
after_filter	Focused_BH	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
before_filter	Structured_Holm	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
after_filter	Structured_Holm	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
before_filter	BH	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
after_filter	BH	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
before_filter	Leaf_BH	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
after_filter	Leaf_BH	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
before_filter	Yekutieli	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
after_filter	Yekutieli	K801	FALSE	K80.1 Calculus of gallbladder with other cholecystitis
before_filter	Focused_BH	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
after_filter	Focused_BH	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
before_filter	Structured_Holm	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
after_filter	Structured_Holm	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
before_filter	BH	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
after_filter	BH	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
before_filter	Leaf_BH	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
after_filter	Leaf_BH	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
before_filter	Yekutieli	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
after_filter	Yekutieli	K802	FALSE	K80.2 Calculus of gallbladder without cholecystitis
before_filter	Focused_BH	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
after_filter	Focused_BH	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
before_filter	Structured_Holm	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
after_filter	Structured_Holm	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
before_filter	BH	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
after_filter	BH	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
before_filter	Leaf_BH	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
after_filter	Leaf_BH	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
before_filter	Yekutieli	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
after_filter	Yekutieli	K804	FALSE	K80.4 Calculus of bile duct with cholecystitis
before_filter	Focused_BH	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
after_filter	Focused_BH	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
before_filter	Structured_Holm	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
after_filter	Structured_Holm	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
before_filter	BH	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
after_filter	BH	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
before_filter	Leaf_BH	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
after_filter	Leaf_BH	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
before_filter	Yekutieli	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
after_filter	Yekutieli	K805	FALSE	K80.5 Calculus of bile duct without cholangitis or cholecystitis
before_filter	Focused_BH	K808	FALSE	K80.8 Other cholelithiasis
after_filter	Focused_BH	K808	FALSE	K80.8 Other cholelithiasis
before_filter	Structured_Holm	K808	FALSE	K80.8 Other cholelithiasis
after_filter	Structured_Holm	K808	FALSE	K80.8 Other cholelithiasis
before_filter	BH	K808	FALSE	K80.8 Other cholelithiasis
after_filter	BH	K808	FALSE	K80.8 Other cholelithiasis
before_filter	Leaf_BH	K808	FALSE	K80.8 Other cholelithiasis
after_filter	Leaf_BH	K808	FALSE	K80.8 Other cholelithiasis
before_filter	Yekutieli	K808	FALSE	K80.8 Other cholelithiasis
after_filter	Yekutieli	K808	FALSE	K80.8 Other cholelithiasis
before_filter	Focused_BH	K81	FALSE	K81 Cholecystitis
after_filter	Focused_BH	K81	FALSE	K81 Cholecystitis
before_filter	Structured_Holm	K81	FALSE	K81 Cholecystitis
after_filter	Structured_Holm	K81	FALSE	K81 Cholecystitis
before_filter	BH	K81	FALSE	K81 Cholecystitis
after_filter	BH	K81	FALSE	K81 Cholecystitis
before_filter	Leaf_BH	K81	FALSE	K81 Cholecystitis
after_filter	Leaf_BH	K81	FALSE	K81 Cholecystitis
before_filter	Yekutieli	K81	FALSE	K81 Cholecystitis
after_filter	Yekutieli	K81	FALSE	K81 Cholecystitis
before_filter	Focused_BH	K810	FALSE	K81.0 Acute cholecystitis
after_filter	Focused_BH	K810	FALSE	K81.0 Acute cholecystitis
before_filter	Structured_Holm	K810	FALSE	K81.0 Acute cholecystitis
after_filter	Structured_Holm	K810	FALSE	K81.0 Acute cholecystitis
before_filter	BH	K810	FALSE	K81.0 Acute cholecystitis
after_filter	BH	K810	FALSE	K81.0 Acute cholecystitis
before_filter	Leaf_BH	K810	FALSE	K81.0 Acute cholecystitis
after_filter	Leaf_BH	K810	FALSE	K81.0 Acute cholecystitis
before_filter	Yekutieli	K810	FALSE	K81.0 Acute cholecystitis
after_filter	Yekutieli	K810	FALSE	K81.0 Acute cholecystitis
before_filter	Focused_BH	K811	FALSE	K81.1 Chronic cholecystitis
after_filter	Focused_BH	K811	FALSE	K81.1 Chronic cholecystitis
before_filter	Structured_Holm	K811	FALSE	K81.1 Chronic cholecystitis
after_filter	Structured_Holm	K811	FALSE	K81.1 Chronic cholecystitis
before_filter	BH	K811	FALSE	K81.1 Chronic cholecystitis
after_filter	BH	K811	FALSE	K81.1 Chronic cholecystitis
before_filter	Leaf_BH	K811	FALSE	K81.1 Chronic cholecystitis
after_filter	Leaf_BH	K811	FALSE	K81.1 Chronic cholecystitis
before_filter	Yekutieli	K811	FALSE	K81.1 Chronic cholecystitis
after_filter	Yekutieli	K811	FALSE	K81.1 Chronic cholecystitis
before_filter	Focused_BH	K819	FALSE	K81.9 Cholecystitis, unspecified
after_filter	Focused_BH	K819	FALSE	K81.9 Cholecystitis, unspecified
before_filter	Structured_Holm	K819	FALSE	K81.9 Cholecystitis, unspecified
after_filter	Structured_Holm	K819	FALSE	K81.9 Cholecystitis, unspecified
before_filter	BH	K819	FALSE	K81.9 Cholecystitis, unspecified
after_filter	BH	K819	FALSE	K81.9 Cholecystitis, unspecified
before_filter	Leaf_BH	K819	FALSE	K81.9 Cholecystitis, unspecified
after_filter	Leaf_BH	K819	FALSE	K81.9 Cholecystitis, unspecified
before_filter	Yekutieli	K819	FALSE	K81.9 Cholecystitis, unspecified
after_filter	Yekutieli	K819	FALSE	K81.9 Cholecystitis, unspecified
before_filter	Focused_BH	K82	FALSE	K82 Other diseases of gallbladder
after_filter	Focused_BH	K82	FALSE	K82 Other diseases of gallbladder
before_filter	Structured_Holm	K82	FALSE	K82 Other diseases of gallbladder
after_filter	Structured_Holm	K82	FALSE	K82 Other diseases of gallbladder
before_filter	BH	K82	FALSE	K82 Other diseases of gallbladder
after_filter	BH	K82	FALSE	K82 Other diseases of gallbladder
before_filter	Leaf_BH	K82	FALSE	K82 Other diseases of gallbladder
after_filter	Leaf_BH	K82	FALSE	K82 Other diseases of gallbladder
before_filter	Yekutieli	K82	FALSE	K82 Other diseases of gallbladder
after_filter	Yekutieli	K82	FALSE	K82 Other diseases of gallbladder
before_filter	Focused_BH	K824	FALSE	K82.4 Cholesterolosis of gallbladder
after_filter	Focused_BH	K824	FALSE	K82.4 Cholesterolosis of gallbladder
before_filter	Structured_Holm	K824	FALSE	K82.4 Cholesterolosis of gallbladder
after_filter	Structured_Holm	K824	FALSE	K82.4 Cholesterolosis of gallbladder
before_filter	BH	K824	FALSE	K82.4 Cholesterolosis of gallbladder
after_filter	BH	K824	FALSE	K82.4 Cholesterolosis of gallbladder
before_filter	Leaf_BH	K824	FALSE	K82.4 Cholesterolosis of gallbladder
after_filter	Leaf_BH	K824	FALSE	K82.4 Cholesterolosis of gallbladder
before_filter	Yekutieli	K824	FALSE	K82.4 Cholesterolosis of gallbladder
after_filter	Yekutieli	K824	FALSE	K82.4 Cholesterolosis of gallbladder
before_filter	Focused_BH	K828	FALSE	K82.8 Other specified diseases of gallbladder
after_filter	Focused_BH	K828	FALSE	K82.8 Other specified diseases of gallbladder
before_filter	Structured_Holm	K828	FALSE	K82.8 Other specified diseases of gallbladder
after_filter	Structured_Holm	K828	FALSE	K82.8 Other specified diseases of gallbladder
before_filter	BH	K828	FALSE	K82.8 Other specified diseases of gallbladder
after_filter	BH	K828	FALSE	K82.8 Other specified diseases of gallbladder
before_filter	Leaf_BH	K828	FALSE	K82.8 Other specified diseases of gallbladder
after_filter	Leaf_BH	K828	FALSE	K82.8 Other specified diseases of gallbladder
before_filter	Yekutieli	K828	FALSE	K82.8 Other specified diseases of gallbladder
after_filter	Yekutieli	K828	FALSE	K82.8 Other specified diseases of gallbladder
before_filter	Focused_BH	K829	FALSE	K82.9 Disease of gallbladder, unspecified
after_filter	Focused_BH	K829	FALSE	K82.9 Disease of gallbladder, unspecified
before_filter	Structured_Holm	K829	FALSE	K82.9 Disease of gallbladder, unspecified
after_filter	Structured_Holm	K829	FALSE	K82.9 Disease of gallbladder, unspecified
before_filter	BH	K829	FALSE	K82.9 Disease of gallbladder, unspecified
after_filter	BH	K829	FALSE	K82.9 Disease of gallbladder, unspecified
before_filter	Leaf_BH	K829	FALSE	K82.9 Disease of gallbladder, unspecified
after_filter	Leaf_BH	K829	FALSE	K82.9 Disease of gallbladder, unspecified
before_filter	Yekutieli	K829	FALSE	K82.9 Disease of gallbladder, unspecified
after_filter	Yekutieli	K829	FALSE	K82.9 Disease of gallbladder, unspecified
before_filter	Focused_BH	K83	FALSE	K83 Other diseases of biliary tract
after_filter	Focused_BH	K83	FALSE	K83 Other diseases of biliary tract
before_filter	Structured_Holm	K83	FALSE	K83 Other diseases of biliary tract
after_filter	Structured_Holm	K83	FALSE	K83 Other diseases of biliary tract
before_filter	BH	K83	FALSE	K83 Other diseases of biliary tract
after_filter	BH	K83	FALSE	K83 Other diseases of biliary tract
before_filter	Leaf_BH	K83	FALSE	K83 Other diseases of biliary tract
after_filter	Leaf_BH	K83	FALSE	K83 Other diseases of biliary tract
before_filter	Yekutieli	K83	FALSE	K83 Other diseases of biliary tract
after_filter	Yekutieli	K83	FALSE	K83 Other diseases of biliary tract
before_filter	Focused_BH	K830	FALSE	K83.0 Cholangitis
after_filter	Focused_BH	K830	FALSE	K83.0 Cholangitis
before_filter	Structured_Holm	K830	FALSE	K83.0 Cholangitis
after_filter	Structured_Holm	K830	FALSE	K83.0 Cholangitis
before_filter	BH	K830	FALSE	K83.0 Cholangitis
after_filter	BH	K830	FALSE	K83.0 Cholangitis
before_filter	Leaf_BH	K830	FALSE	K83.0 Cholangitis
after_filter	Leaf_BH	K830	FALSE	K83.0 Cholangitis
before_filter	Yekutieli	K830	FALSE	K83.0 Cholangitis
after_filter	Yekutieli	K830	FALSE	K83.0 Cholangitis
before_filter	Focused_BH	K831	FALSE	K83.1 Obstruction of bile duct
after_filter	Focused_BH	K831	FALSE	K83.1 Obstruction of bile duct
before_filter	Structured_Holm	K831	FALSE	K83.1 Obstruction of bile duct
after_filter	Structured_Holm	K831	FALSE	K83.1 Obstruction of bile duct
before_filter	BH	K831	FALSE	K83.1 Obstruction of bile duct
after_filter	BH	K831	FALSE	K83.1 Obstruction of bile duct
before_filter	Leaf_BH	K831	FALSE	K83.1 Obstruction of bile duct
after_filter	Leaf_BH	K831	FALSE	K83.1 Obstruction of bile duct
before_filter	Yekutieli	K831	FALSE	K83.1 Obstruction of bile duct
after_filter	Yekutieli	K831	FALSE	K83.1 Obstruction of bile duct
before_filter	Focused_BH	K838	FALSE	K83.8 Other specified diseases of biliary tract
after_filter	Focused_BH	K838	FALSE	K83.8 Other specified diseases of biliary tract
before_filter	Structured_Holm	K838	FALSE	K83.8 Other specified diseases of biliary tract
after_filter	Structured_Holm	K838	FALSE	K83.8 Other specified diseases of biliary tract
before_filter	BH	K838	FALSE	K83.8 Other specified diseases of biliary tract
after_filter	BH	K838	FALSE	K83.8 Other specified diseases of biliary tract
before_filter	Leaf_BH	K838	FALSE	K83.8 Other specified diseases of biliary tract
after_filter	Leaf_BH	K838	FALSE	K83.8 Other specified diseases of biliary tract
before_filter	Yekutieli	K838	FALSE	K83.8 Other specified diseases of biliary tract
after_filter	Yekutieli	K838	FALSE	K83.8 Other specified diseases of biliary tract
before_filter	Focused_BH	K839	FALSE	K83.9 Disease of biliary tract, unspecified
after_filter	Focused_BH	K839	FALSE	K83.9 Disease of biliary tract, unspecified
before_filter	Structured_Holm	K839	FALSE	K83.9 Disease of biliary tract, unspecified
after_filter	Structured_Holm	K839	FALSE	K83.9 Disease of biliary tract, unspecified
before_filter	BH	K839	FALSE	K83.9 Disease of biliary tract, unspecified
after_filter	BH	K839	FALSE	K83.9 Disease of biliary tract, unspecified
before_filter	Leaf_BH	K839	FALSE	K83.9 Disease of biliary tract, unspecified
after_filter	Leaf_BH	K839	FALSE	K83.9 Disease of biliary tract, unspecified
before_filter	Yekutieli	K839	FALSE	K83.9 Disease of biliary tract, unspecified
after_filter	Yekutieli	K839	FALSE	K83.9 Disease of biliary tract, unspecified
before_filter	Focused_BH	K85	FALSE	K85 Acute pancreatitis
after_filter	Focused_BH	K85	FALSE	K85 Acute pancreatitis
before_filter	Structured_Holm	K85	FALSE	K85 Acute pancreatitis
after_filter	Structured_Holm	K85	FALSE	K85 Acute pancreatitis
before_filter	BH	K85	FALSE	K85 Acute pancreatitis
after_filter	BH	K85	FALSE	K85 Acute pancreatitis
before_filter	Leaf_BH	K85	FALSE	K85 Acute pancreatitis
after_filter	Leaf_BH	K85	FALSE	K85 Acute pancreatitis
before_filter	Yekutieli	K85	FALSE	K85 Acute pancreatitis
after_filter	Yekutieli	K85	FALSE	K85 Acute pancreatitis
before_filter	Focused_BH	K851	FALSE	K85.1 Biliary acute pancreatitis
after_filter	Focused_BH	K851	FALSE	K85.1 Biliary acute pancreatitis
before_filter	Structured_Holm	K851	FALSE	K85.1 Biliary acute pancreatitis
after_filter	Structured_Holm	K851	FALSE	K85.1 Biliary acute pancreatitis
before_filter	BH	K851	FALSE	K85.1 Biliary acute pancreatitis
after_filter	BH	K851	FALSE	K85.1 Biliary acute pancreatitis
before_filter	Leaf_BH	K851	FALSE	K85.1 Biliary acute pancreatitis
after_filter	Leaf_BH	K851	FALSE	K85.1 Biliary acute pancreatitis
before_filter	Yekutieli	K851	FALSE	K85.1 Biliary acute pancreatitis
after_filter	Yekutieli	K851	FALSE	K85.1 Biliary acute pancreatitis
before_filter	Focused_BH	K859	FALSE	K85.9 Acute pancreatitis, unspecified
after_filter	Focused_BH	K859	FALSE	K85.9 Acute pancreatitis, unspecified
before_filter	Structured_Holm	K859	FALSE	K85.9 Acute pancreatitis, unspecified
after_filter	Structured_Holm	K859	FALSE	K85.9 Acute pancreatitis, unspecified
before_filter	BH	K859	FALSE	K85.9 Acute pancreatitis, unspecified
after_filter	BH	K859	FALSE	K85.9 Acute pancreatitis, unspecified
before_filter	Leaf_BH	K859	FALSE	K85.9 Acute pancreatitis, unspecified
after_filter	Leaf_BH	K859	FALSE	K85.9 Acute pancreatitis, unspecified
before_filter	Yekutieli	K859	FALSE	K85.9 Acute pancreatitis, unspecified
after_filter	Yekutieli	K859	FALSE	K85.9 Acute pancreatitis, unspecified
before_filter	Focused_BH	K86	FALSE	K86 Other diseases of pancreas
